DATE,Point Name,Observer,Start,TempF,Wind,Sky,Noise,Species Code,Distance Band,Total Count,min 1,min 2,min 3,min 4,min 5,min 6,min 7,min 8,min 9,min 10,After
10/20/2016,Mowed_y0_3,TRF,8:05,64,2,1,1,BLJA,>50 m,8,4,0,0,0,4,0,0,0,0,0,0
10/20/2016,Mowed_y0_3,TRF,8:05,64,2,1,1,COGR,FO,10,0,10,0,0,0,0,0,0,0,0,0
10/20/2016,Mowed_y0_3,TRF,8:05,64,2,1,1,WBNU,FO,1,0,1,0,0,0,0,0,0,0,0,0
10/20/2016,Mowed_y0_3,TRF,8:05,64,2,1,1,SOSP,25-50 m,2,0,0,2,0,0,0,0,0,0,0,0
10/20/2016,Mowed_y0_3,TRF,8:05,64,2,1,1,HOFI,FO,4,0,0,4,0,0,0,0,0,0,0,0
10/20/2016,Mowed_y0_3,TRF,8:05,64,2,1,1,RBWO,FO,1,0,0,1,0,0,0,0,0,0,0,0
10/20/2016,Mowed_y0_3,TRF,8:05,64,2,1,1,YRWA,FO,2,0,0,0,2,0,0,0,0,0,0,0
10/20/2016,Mowed_y0_3,TRF,8:05,64,2,1,1,EUST,>50 m,6,0,0,0,0,6,0,0,0,0,0,0
10/20/2016,Mowed_y0_3,TRF,8:05,64,2,1,1,GRCA,>50 m,1,0,0,0,0,0,1,0,0,0,0,0
10/20/2016,Mowed_y0_3,TRF,8:05,64,2,1,1,NOCA,>50 m,1,0,0,0,0,0,1,0,0,0,0,0
10/20/2016,Mowed_y0_3,TRF,8:05,64,2,1,1,RWBL,FO,20,0,0,0,0,0,0,20,0,0,0,0
10/20/2016,Mowed_y0_3,TRF,8:05,64,2,1,1,EUST,FO,15,0,0,0,0,0,0,15,0,0,0,0
10/20/2016,Mowed_y0_3,TRF,8:05,64,2,1,1,ABDU,FO,1,0,0,0,0,0,0,1,0,0,0,0
10/20/2016,Mowed_y0_3,TRF,8:05,64,2,1,1,RBWO,>50 m,1,0,0,0,0,0,0,0,1,0,0,0
10/20/2016,Mowed_y0_3,TRF,8:05,64,2,1,1,YBSA,>50 m,1,0,0,0,0,0,0,0,1,0,0,0
10/20/2016,Mowed_y0_3,TRF,8:05,64,2,1,1,AMCR,>50 m,2,0,0,0,0,0,0,0,0,2,0,0
11/2/2016,Forest_Edge_1,TRF,9:50,52,1,0,0,CAWR,>50 m,1,0,0,1,0,0,0,0,0,0,0,0
11/2/2016,Forest_Edge_1,TRF,9:50,52,1,0,0,AMCR,>50 m,1,0,0,0,0,0,0,0,1,0,0,0
11/2/2016,Forest_Edge_1,TRF,9:50,52,1,0,0,RBWO,25-50 m,1,0,0,0,0,0,0,0,0,1,0,0
11/2/2016,Forest_Edge_1,TRF,9:50,52,1,0,0,NOFL,>50 m,1,0,0,0,0,0,0,0,0,1,0,0
11/2/2016,Forest_Edge_1,TRF,9:50,52,1,0,0,EABL,FO,2,0,0,0,0,0,0,0,0,0,2,0
11/2/2016,Forest_Edge_3,TRF,10:02,54,1,0,0,RBWO,11-25 m,1,1,0,0,0,0,0,0,0,0,0,0
11/2/2016,Forest_Edge_3,TRF,10:02,54,1,0,0,AMCR,>50 m,4,0,0,0,2,0,2,0,0,0,0,0
11/2/2016,Forest_Edge_3,TRF,10:02,54,1,0,0,CANG,>50 m,2,0,0,0,2,0,0,0,0,0,0,0
11/2/2016,Forest_Edge_3,TRF,10:02,54,1,0,0,BLJA,>50 m,2,0,0,0,0,0,0,2,0,0,0,0
11/2/2016,Forest_Edge_2,TRF,10:16,55,1,0,0,RBWO,25-50 m,1,1,0,0,0,0,0,0,0,0,0,0
11/2/2016,Forest_Edge_2,TRF,10:16,55,1,0,0,DOWO,25-50 m,1,0,1,0,0,0,0,0,0,0,0,0
11/2/2016,Forest_Edge_2,TRF,10:16,55,1,0,0,AMCR,>50 m,2,2,0,0,0,0,0,0,0,0,0,0
11/2/2016,Forest_Edge_2,TRF,10:16,55,1,0,0,AMRO,25-50 m,2,0,0,0,2,0,0,0,0,0,0,0
11/2/2016,Forest_Edge_2,TRF,10:16,55,1,0,0,CANG,FO,2,0,0,0,0,2,0,0,0,0,0,0
11/2/2016,Forest_Edge_2,TRF,10:16,55,1,0,0,WBNU,25-50 m,1,0,0,0,0,0,1,0,0,0,0,0
11/2/2016,Forest_Edge_2,TRF,10:16,55,1,0,0,CACH,>50 m,1,0,0,0,0,0,1,0,0,0,0,0
11/2/2016,Forest_Edge_2,TRF,10:16,55,1,0,0,YRWA,11-25 m,1,0,0,0,0,0,0,1,0,0,0,0
11/2/2016,Forest_Edge_2,TRF,10:16,55,1,0,0,CACH,25-50 m,1,0,0,0,0,0,0,1,0,0,0,0
11/2/2016,Forest_Edge_2,TRF,10:16,55,1,0,0,HAWO,>50 m,1,0,0,0,0,0,1,0,0,0,0,0
11/2/2016,Forest_Edge_2,TRF,10:16,55,1,0,0,HETH,25-50 m,0,0,0,0,0,0,0,0,0,0,0,1
11/2/2016,Forest_Interior_3,TRF,9:34,51,0,0,0,EABL,FO,8,4,0,4,0,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_3,TRF,9:34,51,0,0,0,HOFI,FO,2,0,0,2,0,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_3,TRF,9:34,51,0,0,0,RBWO,11-25 m,1,0,1,0,0,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_3,TRF,9:34,51,0,0,0,HAWO,25-50 m,1,0,1,0,0,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_3,TRF,9:34,51,0,0,0,NOCA,25-50 m,1,0,0,1,0,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_3,TRF,9:34,51,0,0,0,NOFL,>50 m,1,0,0,1,0,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_3,TRF,9:34,51,0,0,0,NOMO,>50 m,1,0,0,1,0,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_3,TRF,9:34,51,0,0,0,WTSP,>50 m,2,0,0,0,2,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_3,TRF,9:34,51,0,0,0,WBNU,25-50 m,1,0,0,1,0,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_3,TRF,9:34,51,0,0,0,TUTI,>50 m,2,0,0,0,2,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_3,TRF,9:34,51,0,0,0,HETH,>50 m,2,0,0,0,0,0,0,2,0,0,0,0
11/2/2016,Forest_Interior_3,TRF,9:34,51,0,0,0,NOCA,>50 m,1,0,0,0,0,0,0,0,0,0,1,0
11/2/2016,Forest_Interior_1,TRF,9:14,51,0,0,0,PUFI,25-50 m,1,1,0,0,0,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_1,TRF,9:14,51,0,0,0,RBWO,25-50 m,2,0,1,0,0,0,0,0,0,1,0,0
11/2/2016,Forest_Interior_1,TRF,9:14,51,0,0,0,WTSP,25-50 m,2,0,2,0,0,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_1,TRF,9:14,51,0,0,0,WTSP,>50 m,8,0,8,0,0,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_1,TRF,9:14,51,0,0,0,RWBL,FO,1,0,0,1,0,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_1,TRF,9:14,51,0,0,0,CACH,25-50 m,2,0,0,0,2,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_1,TRF,9:14,51,0,0,0,GCKI,11-25 m,1,0,0,0,1,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_1,TRF,9:14,51,0,0,0,NOFL,>50 m,1,0,0,0,1,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_1,TRF,9:14,51,0,0,0,YRWA,25-50 m,1,0,0,0,0,1,0,0,0,0,0,0
11/2/2016,Forest_Interior_1,TRF,9:14,51,0,0,0,NOFL,25-50 m,1,0,0,0,0,1,0,0,0,0,0,0
11/2/2016,Forest_Interior_1,TRF,9:14,51,0,0,0,AMRO,>50 m,10,10,0,0,0,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_1,TRF,9:14,51,0,0,0,CAWR,>50 m,1,0,0,0,0,0,0,0,1,0,0,0
11/2/2016,Forest_Interior_1,TRF,9:14,51,0,0,0,EATO,25-50 m,1,0,0,0,0,0,0,0,0,0,1,0
11/2/2016,Forest_Interior_1,TRF,9:14,51,0,0,0,EATO,>50 m,1,0,0,0,0,0,0,0,0,0,1,0
11/2/2016,Forest_Interior_2,TRF,9:02,50,0,0,0,BRCR,0-10 m,1,1,0,0,0,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_2,TRF,9:02,50,0,0,0,BRCR,>50 m,1,0,1,0,0,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_2,TRF,9:02,50,0,0,0,CACH,11-25 m,3,0,3,0,0,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_2,TRF,9:02,50,0,0,0,RCKI,11-25 m,1,0,0,1,0,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_2,TRF,9:02,50,0,0,0,DEJU,25-50 m,2,0,0,2,0,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_2,TRF,9:02,50,0,0,0,WBNU,11-25 m,1,0,0,1,0,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_2,TRF,9:02,50,0,0,0,GCKI,25-50 m,1,0,1,0,0,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_2,TRF,9:02,50,0,0,0,WTSP,25-50 m,3,3,0,0,0,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_2,TRF,9:02,50,0,0,0,WTSP,>50 m,4,4,0,0,0,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_2,TRF,9:02,50,0,0,0,HOFI,>50 m,8,0,0,0,2,6,0,0,0,0,0,0
11/2/2016,Forest_Interior_2,TRF,9:02,50,0,0,0,AMRO,>50 m,15,15,0,0,0,0,0,0,0,0,0,0
11/2/2016,Forest_Interior_2,TRF,9:02,50,0,0,0,NOFL,>50 m,1,0,0,0,0,0,1,0,0,0,0,0
11/2/2016,Forest_Interior_2,TRF,9:02,50,0,0,0,RBNU,25-50 m,1,0,0,0,0,0,0,0,1,0,0,0
11/2/2016,Forest_Interior_2,TRF,9:02,50,0,0,0,TUTI,25-50 m,1,0,0,0,0,0,0,0,0,1,0,0
11/2/2016,Forest_Interior_2,TRF,9:02,50,0,0,0,CAWR,>50 m,1,0,0,0,0,0,0,0,0,0,1,1
11/2/2016,Forest_Interior_2,TRF,9:02,50,0,0,0,YBSA,>50 m,1,0,0,0,0,0,0,0,0,0,1,0
11/2/2016,Original_y25_3,TRF,8:49,50,0,0,0,CACH,11-25 m,1,1,0,0,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_3,TRF,8:49,50,0,0,0,CACH,25-50 m,2,2,0,0,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_3,TRF,8:49,50,0,0,0,BRCR,25-50 m,1,1,0,0,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_3,TRF,8:49,50,0,0,0,YRWA,25-50 m,1,0,1,0,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_3,TRF,8:49,50,0,0,0,WTSP,25-50 m,3,0,2,0,0,0,0,1,0,0,0,0
11/2/2016,Original_y25_3,TRF,8:49,50,0,0,0,WTSP,>50 m,4,0,4,0,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_3,TRF,8:49,50,0,0,0,NOFL,11-25 m,1,0,1,0,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_3,TRF,8:49,50,0,0,0,HOFI,>50 m,2,0,0,2,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_3,TRF,8:49,50,0,0,0,GCKI,11-25 m,1,0,0,1,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_3,TRF,8:49,50,0,0,0,HETH,0-10 m,1,0,0,0,1,0,0,0,0,0,0,0
11/2/2016,Original_y25_3,TRF,8:49,50,0,0,0,NOCA,0-10 m,2,0,0,0,1,1,0,0,0,0,0,0
11/2/2016,Original_y25_3,TRF,8:49,50,0,0,0,AMRO,11-25 m,2,2,0,0,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_3,TRF,8:49,50,0,0,0,AMRO,25-50 m,2,2,0,0,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_3,TRF,8:49,50,0,0,0,AMRO,>50 m,4,4,0,0,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_3,TRF,8:49,50,0,0,0,CAWR,25-50 m,1,0,0,0,0,1,0,0,0,0,0,0
11/2/2016,Original_y25_3,TRF,8:49,50,0,0,0,AMRO,0-10 m,4,0,0,0,0,0,0,0,4,0,0,0
11/2/2016,Original_y25_3,TRF,8:49,50,0,0,0,HETH,25-50 m,1,0,0,0,0,0,0,0,0,0,1,0
11/2/2016,Original_y25_4,TRF,8:56,50,0,1,0,CACH,25-50 m,1,1,0,0,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_4,TRF,8:56,50,0,1,0,CACH,>50 m,1,1,0,0,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_4,TRF,8:56,50,0,1,0,WIWR,25-50 m,1,0,1,0,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_4,TRF,8:56,50,0,1,0,WTSP,25-50 m,2,0,2,0,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_4,TRF,8:56,50,0,1,0,WTSP,>50 m,4,0,4,0,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_4,TRF,8:56,50,0,1,0,CAWR,>50 m,1,0,0,1,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_4,TRF,8:56,50,0,1,0,PIWO,>50 m,1,0,1,0,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_4,TRF,8:56,50,0,1,0,DOWO,25-50 m,1,0,0,1,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_4,TRF,8:56,50,0,1,0,WBNU,25-50 m,1,0,0,1,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_4,TRF,8:56,50,0,1,0,HETH,25-50 m,1,0,0,1,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_4,TRF,8:56,50,0,1,0,HETH,>50 m,1,0,0,1,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_4,TRF,8:56,50,0,1,0,EABL,FO,2,0,0,0,2,0,0,0,0,0,0,0
11/2/2016,Original_y25_4,TRF,8:56,50,0,1,0,AMGO,FO,2,0,0,0,2,0,0,0,0,0,0,0
11/2/2016,Original_y25_4,TRF,8:56,50,0,1,0,SOSP,0-10 m,1,0,0,0,0,1,0,0,0,0,0,0
11/2/2016,Original_y25_4,TRF,8:56,50,0,1,0,AMRO,25-50 m,2,0,0,2,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_4,TRF,8:56,50,0,1,0,AMRO,>50 m,4,0,0,4,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_4,TRF,8:56,50,0,1,0,GRCA,11-25 m,1,0,0,0,0,0,0,1,0,0,0,0
11/2/2016,Original_y25_4,TRF,8:56,50,0,1,0,HOFI,25-50 m,1,0,0,0,0,0,0,0,1,0,0,0
11/2/2016,Original_y25_4,TRF,8:56,50,0,1,0,BLJA,25-50 m,2,0,0,0,0,0,0,0,1,1,0,0
11/2/2016,Original_y25_4,TRF,8:56,50,0,1,0,BLJA,>50 m,2,0,0,0,0,0,0,0,0,0,2,0
11/2/2016,Original_y25_4,TRF,8:56,50,0,1,0,HOFI,FO,0,0,0,0,0,0,0,0,0,0,0,2
11/2/2016,Original_y25_2,TRF,8:23,49,0,1,0,GCKI,11-25 m,2,2,0,0,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_2,TRF,8:23,49,0,1,0,PUFI,25-50 m,1,0,1,0,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_2,TRF,8:23,49,0,1,0,TUTI,11-25 m,3,0,2,0,1,0,0,0,0,0,0,0
11/2/2016,Original_y25_2,TRF,8:23,49,0,1,0,BLJA,11-25 m,2,0,0,2,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_2,TRF,8:23,49,0,1,0,HOFI,FO,5,0,0,2,3,0,0,0,0,0,0,0
11/2/2016,Original_y25_2,TRF,8:23,49,0,1,0,AMRO,0-10 m,2,2,0,0,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_2,TRF,8:23,49,0,1,0,AMRO,11-25 m,6,4,0,0,0,0,0,0,2,0,0,0
11/2/2016,Original_y25_2,TRF,8:23,49,0,1,0,AMRO,25-50 m,6,4,0,0,0,0,0,0,2,0,0,0
11/2/2016,Original_y25_2,TRF,8:23,49,0,1,0,AMRO,>50 m,14,10,0,0,0,0,0,0,4,0,0,0
11/2/2016,Original_y25_2,TRF,8:23,49,0,1,0,HAWO,>50 m,1,0,0,0,1,0,0,0,0,0,0,0
11/2/2016,Original_y25_2,TRF,8:23,49,0,1,0,WTSP,0-10 m,2,0,0,2,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_2,TRF,8:23,49,0,1,0,WTSP,11-25 m,2,0,0,2,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_2,TRF,8:23,49,0,1,0,WTSP,25-50 m,4,0,0,0,2,2,0,0,0,0,0,0
11/2/2016,Original_y25_2,TRF,8:23,49,0,1,0,COGR,FO,1,0,0,0,0,0,1,0,0,0,0,0
11/2/2016,Original_y25_2,TRF,8:23,49,0,1,0,CACH,0-10 m,2,0,0,0,0,0,2,0,0,0,0,0
11/2/2016,Original_y25_2,TRF,8:23,49,0,1,0,HETH,25-50 m,1,0,0,1,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_2,TRF,8:23,49,0,1,0,HETH,>50 m,1,0,0,1,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_2,TRF,8:23,49,0,1,0,WBNU,>50 m,1,0,0,0,0,0,0,1,0,0,0,0
11/2/2016,Original_y25_2,TRF,8:23,49,0,1,0,PIWO,>50 m,1,0,0,0,0,0,0,0,1,0,0,0
11/2/2016,Original_y25_2,TRF,8:23,49,0,1,0,DEJU,25-50 m,2,0,0,0,0,0,0,0,0,2,0,0
11/2/2016,Original_y25_2,TRF,8:23,49,0,1,0,HETH,11-25 m,1,0,0,0,0,0,0,0,0,0,1,0
11/2/2016,Original_y25_1,TRF,8:11,48,0,1,0,AMRO,11-25 m,4,4,0,0,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_1,TRF,8:11,48,0,1,0,AMRO,25-50 m,12,0,0,0,12,0,0,0,0,0,0,0
11/2/2016,Original_y25_1,TRF,8:11,48,0,1,0,AMRO,>50 m,32,0,0,0,20,0,0,0,4,8,0,0
11/2/2016,Original_y25_1,TRF,8:11,48,0,1,0,RWBL,FO,5,0,0,5,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_1,TRF,8:11,48,0,1,0,HETH,25-50 m,2,0,1,0,0,0,0,0,1,0,0,0
11/2/2016,Original_y25_1,TRF,8:11,48,0,1,0,HETH,>50 m,1,0,1,0,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_1,TRF,8:11,48,0,1,0,GCKI,11-25 m,1,0,0,0,1,0,0,0,0,0,0,0
11/2/2016,Original_y25_1,TRF,8:11,48,0,1,0,HOLA,FO,1,0,0,0,1,0,0,0,0,0,0,0
11/2/2016,Original_y25_1,TRF,8:11,48,0,1,0,WTSP,11-25 m,3,0,0,0,0,3,0,0,0,0,0,0
11/2/2016,Original_y25_1,TRF,8:11,48,0,1,0,WTSP,25-50 m,3,0,0,0,0,3,0,0,0,0,0,0
11/2/2016,Original_y25_1,TRF,8:11,48,0,1,0,WTSP,>50 m,4,0,0,0,0,4,0,0,0,0,0,0
11/2/2016,Original_y25_1,TRF,8:11,48,0,1,0,NOMO,>50 m,1,0,0,0,0,1,0,0,0,0,0,0
11/2/2016,Original_y25_1,TRF,8:11,48,0,1,0,NOFL,25-50 m,1,0,0,0,0,0,1,0,0,0,0,0
11/2/2016,Original_y25_1,TRF,8:11,48,0,1,0,PUFI,25-50 m,1,0,0,1,0,0,0,0,0,0,0,0
11/2/2016,Original_y25_1,TRF,8:11,48,0,1,0,EABL,FO,4,0,0,0,0,0,0,4,0,0,0,0
11/2/2016,Original_y25_1,TRF,8:11,48,0,1,0,EATO,25-50 m,1,0,0,0,0,0,0,1,0,0,0,0
11/2/2016,Original_y25_1,TRF,8:11,48,0,1,0,HETH,11-25 m,1,0,0,0,0,0,0,0,1,0,0,0
11/2/2016,Original_y25_1,TRF,8:11,48,0,1,0,HOFI,FO,1,0,0,0,0,0,0,0,0,1,0,0
11/2/2016,Original_y25_1,TRF,8:11,48,0,1,0,RBNU,11-25 m,1,0,0,0,0,0,0,0,0,1,0,0
11/2/2016,No_Planting_No_Maintenance,TRF,7:58,46,1,1,0,DEJU,25-50 m,4,4,0,0,0,0,0,0,0,0,0,0
11/2/2016,No_Planting_No_Maintenance,TRF,7:58,46,1,1,0,AMRO,11-25 m,3,3,0,0,0,0,0,0,0,0,0,0
11/2/2016,No_Planting_No_Maintenance,TRF,7:58,46,1,1,0,AMRO,25-50 m,3,0,3,0,0,0,0,0,0,0,0,0
11/2/2016,No_Planting_No_Maintenance,TRF,7:58,46,1,1,0,AMRO,>50 m,4,0,0,4,0,0,0,0,0,0,0,0
11/2/2016,No_Planting_No_Maintenance,TRF,7:58,46,1,1,0,AMRO,FO,48,0,0,15,0,25,0,0,2,6,0,0
11/2/2016,No_Planting_No_Maintenance,TRF,7:58,46,1,1,0,GCKI,11-25 m,1,1,0,0,0,0,0,0,0,0,0,0
11/2/2016,No_Planting_No_Maintenance,TRF,7:58,46,1,1,0,RUBL,FO,2,0,2,0,0,0,0,0,0,0,0,0
11/2/2016,No_Planting_No_Maintenance,TRF,7:58,46,1,1,0,TUTI,11-25 m,2,0,2,0,0,0,0,0,0,0,0,0
11/2/2016,No_Planting_No_Maintenance,TRF,7:58,46,1,1,0,EATO,0-10 m,1,0,0,1,0,0,0,0,0,0,0,0
11/2/2016,No_Planting_No_Maintenance,TRF,7:58,46,1,1,0,RCKI,11-25 m,1,0,0,0,1,0,0,0,0,0,0,0
11/2/2016,No_Planting_No_Maintenance,TRF,7:58,46,1,1,0,WTSP,11-25 m,3,2,0,0,0,0,0,1,0,0,0,0
11/2/2016,No_Planting_No_Maintenance,TRF,7:58,46,1,1,0,WTSP,25-50 m,4,0,4,0,0,0,0,0,0,0,0,0
11/2/2016,No_Planting_No_Maintenance,TRF,7:58,46,1,1,0,WTSP,>50 m,8,0,0,8,0,0,0,0,0,0,0,0
11/2/2016,No_Planting_No_Maintenance,TRF,7:58,46,1,1,0,NOMO,>50 m,1,0,0,1,0,0,0,0,0,0,0,0
11/2/2016,No_Planting_No_Maintenance,TRF,7:58,46,1,1,0,RWBL,FO,25,0,0,0,25,0,0,0,0,0,0,0
11/2/2016,No_Planting_No_Maintenance,TRF,7:58,46,1,1,0,AMPI,FO,4,0,3,0,0,1,0,0,0,0,0,0
11/2/2016,No_Planting_No_Maintenance,TRF,7:58,46,1,1,0,FISP,11-25 m,1,0,0,0,1,0,0,0,0,0,0,0
11/2/2016,No_Planting_No_Maintenance,TRF,7:58,46,1,1,0,HAWO,>50 m,1,0,0,0,0,0,1,0,0,0,0,0
11/2/2016,No_Planting_No_Maintenance,TRF,7:58,46,1,1,0,BLJA,>50 m,2,0,0,0,0,0,0,0,2,0,0,0
11/2/2016,No_Planting_No_Maintenance,TRF,7:58,46,1,1,0,PUFI,FO,2,0,0,0,0,0,0,0,0,2,0,0
11/2/2016,No_Planting_No_Maintenance,TRF,7:58,46,1,1,0,RBWO,>50 m,1,0,0,0,0,0,0,0,0,0,1,0
11/2/2016,No_Planting_No_Maintenance,TRF,7:58,46,1,1,0,NOFL,>50 m,1,0,0,0,0,0,0,0,0,0,1,0
11/2/2016,No_Planting_No_Maintenance,TRF,7:58,46,1,1,0,SOSP,11-25 m,1,0,0,0,0,0,0,0,0,0,1,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,CEDW,FO,12,12,0,0,0,0,0,0,0,0,0,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,AMRO,FO,14,14,0,0,0,0,0,0,0,0,0,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,PUFI,FO,1,0,1,0,0,0,0,0,0,0,0,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,HOFI,FO,6,0,6,0,0,0,0,0,0,0,0,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,RUBL,FO,5,0,5,0,0,0,0,0,0,0,0,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,FISP,0-10 m,2,1,0,1,0,0,0,0,0,0,0,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,FISP,11-25 m,2,0,2,0,0,0,0,0,0,0,0,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,WTSP,25-50 m,4,0,4,0,0,0,0,0,0,0,0,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,WTSP,>50 m,4,0,0,4,0,0,0,0,0,0,0,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,RBNU,>50 m,1,0,0,1,0,0,0,0,0,0,0,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,PIWO,>50 m,1,0,0,0,1,0,0,0,0,0,0,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,TUTI,>50 m,2,0,0,0,2,0,0,0,0,0,0,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,COGR,FO,150,0,0,0,0,30,0,0,120,0,0,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,AMRO,FO,71,0,0,0,0,0,58,0,13,0,0,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,RWBL,FO,8,0,0,0,0,0,0,0,5,0,3,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,BHCO,FO,10,0,0,0,0,0,0,0,10,0,0,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,NOMO,>50 m,1,0,0,0,0,0,0,1,0,0,0,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,RCKI,11-25 m,1,0,0,0,1,0,0,0,0,0,0,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,CACH,25-50 m,1,0,0,0,0,0,0,0,0,1,0,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,BLJA,>50 m,2,0,0,0,0,0,0,0,0,0,2,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,AMCR,>50 m,2,0,0,0,0,0,0,0,2,0,0,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,CAWR,>50 m,1,0,0,0,0,0,0,0,0,0,1,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,NOFL,>50 m,1,0,0,0,0,0,0,0,0,0,1,0
11/2/2016,Maintenance_No_Planting,TRF,7:41,45,1,1,0,CANG,>50 m,12,0,0,0,0,0,0,12,0,0,0,0
11/4/2016,Church_y15_2,TRF,8:36,50,1,1,0,AMRO,FO,2,2,0,0,0,0,0,0,0,0,0,0
11/4/2016,Church_y15_2,TRF,8:36,50,1,1,0,AMGO,FO,1,1,0,0,0,0,0,0,0,0,0,0
11/4/2016,Church_y15_2,TRF,8:36,50,1,1,0,PUFI,>50 m,1,0,1,0,0,0,0,0,0,0,0,0
11/4/2016,Church_y15_2,TRF,8:36,50,1,1,0,HETH,>50 m,2,1,1,0,0,0,0,0,0,0,0,0
11/4/2016,Church_y15_2,TRF,8:36,50,1,1,0,TUVU,FO,1,0,0,1,0,0,0,0,0,0,0,0
